sample_id	total	carbohydrate_derivative_metabolic_process	fructose_6_phosphate_metabolic_process	fructose_2_6_bisphosphate_metabolic_process	aminoglycan_metabolic_process	amino_sugar_metabolic_process	pentose_phosphate_shunt__non_oxidative_branch	glycoprotein_metabolic_process	nucleotide_sugar_metabolic_process	deoxyribonucleotide_metabolic_process	glucose_1_phosphate_metabolic_process	glyceraldehyde_3_phosphate_metabolic_process	deoxyribose_phosphate_metabolic_process	ribose_phosphate_metabolic_process	fructose_1_6_bisphosphate_metabolic_process	vancomycin_metabolic_process	teichoic_acid_metabolic_process	colanic_acid_metabolic_process	enterobacterial_common_antigen_metabolic_process	glucose_6_phosphate_metabolic_process	xylulose_5_phosphate_metabolic_process	alditol_phosphate_metabolic_process	amino_disaccharide_metabolic_process	X1_deoxy_D_xylulose_5_phosphate_metabolic_process	protein_O_GlcNAcylation_via_threonine	carbohydrate_derivative_catabolic_process	carbohydrate_derivative_biosynthetic_process	lipooligosaccharide_metabolic_process	glycosyl_compound_metabolic_process	X6_sulfoquinovose_1___metabolic_process	liposaccharide_metabolic_process	ATP_generation_from_poly_ADP_D_ribose	amylopectin_metabolic_process	D_tagatose_6_phosphate_metabolic_process	D_glycero_D_manno_heptose_7_phosphate_metabolic_process	Remaining
0159_AB18_26444_20190227_ST	7022972	12847.1	4590.77777777777	57.3333333333333	17634.0878968254	9831.55520833334	491.5	316.604166666667	9423.24814814815	1242.56224279835	0	823.697222222222	387.226680384087	4191.74526236609	591.833333333333	4.95833333333334	1097.94791666667	0	82.0833333333333	980.138888888888	179.194444444444	1038.76851851852	5.25	347.074074074074	0	3163.62480709877	10307.9248450666	1113.34375	8238.93325617283	0	1448.56311728395	0.0833333333333333	0	146.851851851852	24.6666666666667	6932363.32159108
0159_AB18_30835_20201101_ST	7018801	7286.73333333333	5368.77777777777	17.5	17509.966765873	9842.43912037037	270.25	107.520833333333	8266.60555555556	1355.08879886831	0	852.833333333333	422.985125171468	3873.28903265644	532.166666666667	2.54166666666666	317.4375	0	216.916666666667	987.972222222222	175.638888888889	955.731481481482	0.999999999999997	417.25	0	3085.83634259259	11236.5077019645	1339.58263888889	8376.85038580247	21.4583333333333	1764.34031635803	0	0	83.3703703703703	19.9444444444444	6934092.46469738
0159_AZ03_32055_20190830_STLS	6998497	8489.93333333333	4893.16666666667	24.5	17628.4896494709	8417.36909722222	271.416666666667	203.072916666667	7168.04583333333	1414.69618790417	0	1031.43333333333	494.636347491672	4551.01691666258	729.61111111111	2.41666666666666	745.395833333334	0	112.083333333333	675.027777777778	139.546296296296	967.631481481483	0	378.5	0	2700.14088955026	10261.6675455921	694.046527777778	8538.16097608024	1.91666666666667	1240.36797839506	0	0	136.240740740741	18.3888888888889	6916568.08033756
0159_AB18_26410_20190215_ST	6975847	10625.75	3811.75	44.5	17350.3241236772	9596.14409722222	744	255.260416666667	9264.17453703704	1166.80458921223	0	606.229166666667	320.838244660004	4034.37786032726	440.11111111111	1.33333333333334	1361.86458333333	0	413.416666666667	960.555555555555	172.916666666667	992.894444444443	0.75	245.324074074074	0	2993.51395778219	11376.9030285494	1092.25	8292.24139660494	38.8333333333333	1686.41369598765	0	0	185.703703703703	22.3333333333333	6887749.48808005
0159_AY44_33043_20170926_ST	6960325	9263.23333333333	4707.5	15.8333333333333	15313.2112488977	8624.12719907407	583.5	663.520833333333	10637.6685185185	1040.11201131687	0	834.273611111108	294.037637174211	3419.78759430727	493.61111111111	0.583333333333334	380.104166666666	0	46.8333333333333	965.083333333333	212.75	568.89074074074	0	419.398148148148	0	2588.80609567901	10621.5590048133	1291.80833333334	7932.34413580247	0.416666666666667	1769.45981867284	0	0	50.0555555555556	57.7222222222222	6877528.76868019
0159_AB18_30941_20200915_ST	6931568	8654.53333333333	4774.66666666667	17.2777777777778	17054.1452876984	9606.84861111111	313.5	288.104166666667	8765.37592592593	1357.98578960905	0	916.059722222225	484.962748628258	4233.87905392661	626.166666666667	0.333333333333334	552.411458333333	0	64.6666666666667	915.888888888888	122.55	944.277777777778	0	399.296296296297	0	2682.62472350823	10767.0535493827	990.568055555558	7722.63533950617	0.166666666666667	1383.37753343622	0	0	123.907407407408	20.0555555555556	6847784.68099745
0159_AY44_33148_20190508_ST	6921942	9320	5453.75	31.6666666666667	19185.4310185185	7095.43912037037	149.166666666666	105.920138888889	7746.07546296296	1130.32574588477	0	1066.76111111111	374.670867626886	4869.84026406036	697.944444444443	8.45833333333334	712.208333333333	0	77.9166666666667	525.583333333333	135.444444444444	1064.32037037037	0	462.703703703703	0	2758.02110339506	9971.84760986184	446.4625	7690.58834876543	0	991.766049382716	0	0	210.055555555556	5.38888888888889	6839654.24325176
0159_AB18_26743_20201030_ST	6882835	9917.16666666667	5220.97222222223	24.6666666666667	17015.0253472222	8549.75914351852	196	405.083333333333	8461.24583333333	1186.52795781893	0	932.234722222225	365.629749657065	4266.67857853223	691.5	1.91666666666666	444.479166666667	0	52.1666666666667	688.416666666667	135.722222222222	812.220370370372	0	370	0	2702.11453832304	10534.5760288066	966.990277777775	7512.10069444444	0	1334.33659979424	0	0	127.722222222222	17.3333333333333	6799902.41432485
0159_AB10_26748_20201110_ST	6862187	8868.33333333333	5055.16666666667	16.6666666666667	16519.5113095238	8136.40810185185	245	192.354166666667	8338.1087962963	1094.21534207819	0	847.383333333333	350.902820644719	4000.92118692436	549.11111111111	1.95833333333334	512.1875	0	71.75	705.138888888888	148.388888888889	782.861111111112	0	319.851851851852	0	2694.89203317901	9263.6958507863	711.540277777778	6863.82677469136	0	1209.82503858025	0	0	129.666666666667	9.77777777777778	6784547.55617137
0159_AS41_40058_20180625_ST	6853058	8738.6	4759.5	35	17050.5592096561	9083.00231481481	574.5	290.708333333333	9484.49074074074	1290.46401014109	0	756.930555555556	374.253784538507	4156.65998064864	494.833333333333	21.8333333333334	1056.47916666667	0	284.083333333333	914.597222222222	180.777777777778	1149.66388888889	3.5	379.407407407408	0	2902.32498622134	11136.0143977807	1062.59027777778	7925.08109567901	15.9166666666667	1565.91944444445	0.0833333333333333	0	118.62962962963	28.4444444444444	6767223.15133163
0159_AP39_21290_20181113_ST_E21	6835711	8316.33333333333	4711.55555555557	36.3333333333333	18544.3213458995	8923.60787037037	308.5	402.385416666667	9422.14490740741	1387.16731334509	0	929.579166666667	487.396727415246	4048.30594878829	547.333333333333	6.58333333333334	227.291666666667	0	188.083333333333	928.25	110.405555555556	1039.32777777778	0.999999999999997	376.694444444444	0	3028.40514770723	11209.0300102268	1644.24166666667	9196.03549382716	2.75	1942.16535493827	0	0	82.3703703703703	48.2777777777778	6747615.12381526
0159_AV42_66212_20191007_ST	6824579	7406	4829.22222222223	33.6666666666667	17093.5688657408	10462.7438657407	275	364.3375	9804.42268518519	1028.58886316872	0	904.695833333333	314.151834705075	4015.05014188958	560.333333333333	4.08333333333334	431.364583333333	0	260.333333333333	945.805555555555	163.916666666667	958.922222222223	0	430.768518518519	0	2801.53508873457	10776.5599321171	1361.06875	8576.69280478394	0.833333333333333	1581.06516203704	0	0	81.6666666666667	24.1666666666667	6739088.43557071
0159_AA34_42092_20180525_ST	6784942	8534	5055.55555555557	22.8333333333333	17084.0353174603	9053.67048611111	193	342.104166666667	7099.35509259259	1139.53079989712	0	778.252777777777	392.076088820302	3862.0809494415	588.166666666667	27.0416666666666	669.020833333333	0	21.8333333333333	771.083333333333	184.583333333333	786.877777777779	0	380.333333333333	0	2689.78541666667	10166.8373603763	956.813888888892	6988.85532407407	0	1584.73391203704	0	0	97.1851851851852	22.2777777777778	6705450.07628956
0159_AP39_21685_20190116_ST	6761773	15090.7333333333	5096.33333333333	50.3333333333333	16878.5659887566	9186.07893518519	408.166666666667	521.552083333333	8983.67083333333	1119.63291629924	0	839.361111111108	432.418240495787	3881.68080032579	424.444444444443	0.125	459.302083333333	0	117.75	863.277777777778	194.872222222222	743.150925925927	0	356.111111111111	0	2574.08424731775	10451.3023625808	1029.48055555556	7476.77083333332	0.833333333333333	1659.64375	0	0	67.8333333333333	60.8888888888889	6672804.60155534
0159_AB18_26712_20200926_ST	6752152	10460.1666666667	3913.83333333333	25.5	16543.1626818783	8797.45856481482	366.666666666667	210.027777777778	12121.6518518519	1386.78910934744	0	923.908333333333	405.666813639035	4090.14546982167	351.055555555557	0.25	360.020833333334	0	880.75	716.25	154.611111111111	1656.16111111111	4	312.583333333333	0	2854.58023589065	12700.5492100235	1629.40902777778	8639.52033179012	6.08333333333333	2018.06832561728	0	0	71.8148148148148	23	6660528.31550718
0159_AV42_66200_20191011_ST	6743838	8576.1	4410	22.1666666666667	17703.5545138889	8504.02800925926	244.75	464.40625	8604.53564814815	1340.81810102513	0	1004.05555555556	449.332437720459	4295.02546300379	549.444444444443	4.41666666666666	370.75	0	93.5	607.736111111112	111.805555555556	1039.95185185185	0	389.796296296297	0	2841.79528563161	10474.890330175	1146.39513888889	7892.09422743054	4.875	1533.80964506173	0	0	82.9444444444444	13.1666666666667	6661061.85569051
0159_AB18_26784_20201230_ST	6711465	10883.0833333333	5055.80555555557	19.3333333333333	15996.3814153439	8018.99618055555	221.166666666666	208.041666666667	8084.48333333333	1111.99996141975	0	967.293055555558	388.787011316872	4363.58633873457	694.777777777777	3.25	680.135416666666	0	68.6666666666667	683.888888888888	131.916666666667	971.446296296297	0.25	363.685185185186	0	2632.03200231482	9704.70406057099	796.065277777778	7752.23697916668	0.25	1367.08541666667	0	0	141	21.7222222222222	6630132.92929132
0159_AB18_102958_20200826_ST	6670284	9128.5	5036.05555555557	40.111111111111	17179.4893683862	8462.48414351851	232.5	238.489583333333	9120.01712962963	1220.6263117284	0	844.6375	446.247170781893	3978.03374528464	505.444444444443	4.625	579.291666666667	0	123.833333333333	650.861111111112	138.666666666667	865.526851851851	0.5	302.648148148148	0	2582.57534722222	10018.623639587	911.309027777775	6725.83719135802	0.541666666666667	1365.08244598765	0	0	118.944444444444	24.1666666666667	6589438.33072874
0159_AB10_26768_20200809_ST	6661063	8819.33333333333	4403.77777777777	31.6666666666667	15730.8545138889	8588.32465277778	183	408.177083333333	7861.33564814815	1618.82220936214	0	878.4625	697.955546982167	4136.13656207133	641	0.375	659.84375	0	189.916666666667	596.527777777778	96.0944444444444	1264.38888888889	1.25	350.671296296297	0	2714.47846579218	10453.1389104755	819.810416666666	7066.05796682098	8.54166666666667	1590.35735596708	0.0833333333333333	0	110.314814814815	14.4444444444444	6581127.8583066
0159_AB18_26755_20201020_ST	6648111	8587.16666666667	4739.77777777777	22	16035.1662533069	7890.6656084656	383	355.9375	7939.20105820106	1104.10702895356	0	862.163888888892	340.138019302371	4097.89795647169	583.777777777777	2.58333333333334	981.833333333333	0	61.1666666666667	734.472222222222	135.166666666667	823.572222222221	0.999999999999997	366.787037037037	0	2631.60534428278	10100.5181299603	853.307638888892	7468.89737654321	3.33333333333333	1308.32771347737	0	0	143.703703703703	25.4444444444444	6569528.28129807
0159_AZ03_32028_20180808_ST	6637809	9499.33333333333	4549.55555555557	35.5	16612.932010582	9041.46064814814	564.5	453.447916666667	8564.3162037037	1039.1101925338	0	808.776388888889	338.758646874388	3693.56344693073	569.88888888889	21.2916666666666	663.8125	0	77.5	872.944444444445	178.333333333333	933.282407407406	1.5	338.240740740741	0	2659.28449808936	9819.80977366255	1197.525	8283.95871913581	4.75	1490.36275720164	0	0	79	43.8888888888889	6555372.37203832
0159_AV42_66196_20191011_ST	6616783	8886.58333333333	5417.6111111111	15.5	15981.9612103175	8157.89236111111	157.75	210.833333333333	8562.9787037037	1036.0089377572	0	961.822222222225	324.385588134431	4329.16288917058	632.944444444443	2.79166666666666	669.84375	0	72.5	612.777777777778	104.205555555556	956.631481481483	0	393.592592592592	0	2556.37177854938	10173.6426421958	661.586111111111	7207.50829475308	0	1268.9193287037	0	0	165.296296296297	13.1666666666667	6537248.73192301
0159_AB18_26691_20200831_ST	6613950	9065.1	4195.41666666667	26.5	17286.1411044974	8021.16331018518	548.5	403.135416666667	10319.262962963	1071.7511739418	0	681.506944444444	315.52485670194	3259.13770333219	439.38888888889	7.58333333333334	403.21875	0	120.25	919.222222222222	209.916666666667	985.488888888887	2.5	326.111111111111	0	2728.76841931217	10168.8723024446	1214.58958333334	7572.50115740741	8.20833333333333	1620.52673611111	0	0	51.5925925925926	38.462962962963	6531939.65791199
0159_AQ29_10078_20180508_ST	6588236	11402.1666666667	4180.25	43.5	17133.5353835979	7269.14375	184.166666666666	238.621527777778	6003.28981481481	1494.78334950029	0	1078.82797619048	538.629375857339	4691.88376085962	746.222222222223	4	811.385416666667	0	31.4166666666667	491.763888888888	115.288888888889	1143.06944444444	0	396.833333333333	0	3018.69171241182	9749.0125972161	794.019444444444	8441.38866898148	0	1203.48233024691	0	0	90.537037037037	13	6506927.09007662
0159_AP39_21361_20180308_ST_E21	6576511	7008.33333333333	5069.66666666667	8.5	17163.3161871693	7321.19282407407	326.5	300.25	9960.93425925926	897.295230746619	0	911.938888888892	328.474598275524	4205.28666881001	572.333333333333	4.75	685.09375	0	58.4166666666667	752.055555555555	156.088888888889	736.862962962962	0	447.361111111111	0	2551.96760085979	11084.9505713551	973.090277777778	7600.33024691358	1.45833333333333	1661.22349537037	0	0	99.6111111111111	57.2222222222222	6495566.49521531
0159_AB18_26718_20200909_ST	6573484	9236	4181.6111111111	55.5	15647.9905588624	7270.07268518519	327.666666666667	162.229166666667	7202.3	1154.36435185185	0	902.990277777775	369.46512345679	4635.46844301146	683.5	13.75	1413.78125	0	66.75	650.013888888888	141.111111111111	914.196296296298	0	369.333333333333	0	2439.92733410494	9928.7958994709	561.50625	7197.71527777778	2.54166666666667	1123.71913580247	0	0	157.611111111111	11.8888888888889	6496662.20017195
0159_AQ29_10060_20180211_ST	6559255	12974.5666666667	5396	47.5	16743.8950066137	8083.38321759259	159.75	259.625	7728.18703703704	1192.81615593768	0	806.745833333333	358.090400254752	4209.4967359274	559.61111111111	1.125	664.479166666667	0	106.833333333333	671.416666666667	176.094444444444	818.307407407408	1.5	358.287037037037	0	2838.76664462081	9385.23946162184	689.05625	6887.0853587963	9.66666666666667	1110.028125	0	0	179.314814814814	7.61111111111111	6476830.52134734
0159_AA34_42150_20180907_ST	6553448	6772.16666666667	4570.94444444443	22.3333333333333	16913.0060350529	7838.11273148148	186.958333333334	199.104166666667	7644.57037037037	1413.77601925338	0	919.134722222225	448.735600137174	4138.0216444371	604.61111111111	4.58333333333334	894.692708333333	0	99.25	677.472222222222	122.455555555556	926.050000000001	0	415.550925925925	0	2977.33688988095	10228.5443902484	965.961111111108	8253.37506944443	0	1427.86033950617	0	0	104.722222222222	16.7222222222222	6474661.94783148
0159_AV42_66147_20190812_ST	6544535	6741.16666666667	4071.33333333333	13.8333333333333	16131.4138723545	9611.23634259259	160	226.864583333333	6562.67129629629	1324.87043834509	0	856.141666666667	361.19881074858	3642.6848795439	540.833333333333	0.166666666666666	232.864583333333	0	155.583333333333	592.194444444445	93.0277777777778	608.932407407407	0.75	478.305555555555	0	2849.28282903439	9945.99962430188	1432.40972222222	8628.51871141975	3.25	1665.30640432099	0	0	48.7407407407408	16.5555555555556	6467538.86308734
0159_AZ03_32076_20190429_ST	6525038	9670.86666666667	4346	24.1666666666667	15801.5312003968	7853.12766203703	378.75	169.385416666667	8090.32037037037	1029.15684156379	0	826.329166666667	309.354561042524	3802.33190702773	590	13.8333333333334	671.119791666667	0	24.25	702	141.233333333333	941.22037037037	0	305.925925925926	0	2619.43825231482	9244.98495278512	895.438888888892	7196.38152006173	0	1422.7293595679	0	0	105.648148148148	7.38888888888889	6447855.08677561
0159_AA34_42438_20190621_ST	6523274	7246	4997.72222222223	12.6666666666667	16338.1236772487	6726.69189814815	191	297.28125	9154.92083333333	1067.45156893004	0	914.772222222225	323.417712620027	4064.09956845238	648.61111111111	1.20833333333333	662.6875	0	29.3333333333333	747.152777777778	125.944444444444	899.007407407406	0	391.37037037037	0	2641.65918209876	10297.5518454218	861.474305555555	7170.4006558642	0	1397.81238425926	0	0	122.944444444444	15	6445927.69428474
0159_AP39_21364_20180504_ST_E21	6496729	8114.66666666667	5443.6111111111	6.66666666666667	15221.6906415344	8999.22731481481	282.5	441.90625	10354.4356481481	1228.09594356261	0	815.416666666667	325.995443856555	3999.49097222222	576.277777777777	6.08333333333334	214.333333333333	0	145.5	808.861111111112	168.722222222222	858.553703703702	0.25	443.5	0	2624.07804232804	10299.2924740961	1077.73263888889	7988.40451388889	0.166666666666667	1427.98842592593	0	0	95.1296296296296	29	6414731.42280184
0159_AB10_26786_20210216_ST	6481692	10793.5333333333	4604.27777777777	30.6666666666667	16130.2839671517	7664.00333994709	125.229166666667	179.666666666667	6350.60846560847	1095.29964726631	0	1000.13075396825	377.829394473839	4603.15634112287	729.5	2.5	820.979166666667	0	76	556.152777777778	93.5888888888889	989.081481481481	0	368.583333333333	0	2455.40680550962	9466.39859733245	589.722222222222	7403.74576581789	0.625	1208.55770961934	0	0	141.037037037037	11.9444444444444	6403823.49124922
0159_AB18_26705_20191018_ST	6477810	14354.3666666667	4513.66666666667	44.3333333333333	14993.1422123016	7086.44027777777	242.5	136.625	7584.68055555555	1053.52045855379	0	744.863888888889	278.211787184009	3923.98013025426	424.11111111111	1.08333333333333	547.333333333333	0	603.416666666667	641.597222222222	179.555555555556	1088.86666666667	0	343.240740740741	0	2453.22533895503	9640.69600694444	616.776388888889	6311.01107253086	10.0416666666667	1235.75532407407	0	0	158.833333333333	10.1111111111111	6398588.01415068
0159_AB18_26663_20200725_ST	6467539	11997.95	4908.16666666667	40	16194.889484127	9235.30127314814	514.166666666665	354.291666666667	9555.09305555556	1113.7835005144	0	851.034722222225	312.309370713306	3676.15850345385	511	6.95833333333334	759.020833333333	0	81.8333333333333	698.666666666667	203.094444444444	784.80185185185	0	320.888888888889	0	3067.50175540123	9425.29670644106	639.125694444444	6376.30102237654	0.208333333333333	2410.58915895062	0	0	150.814814814814	25.6666666666667	6383324.08658598
0159_AB18_26646_20200815_ST	6433829	14473.6666666667	4180.9	44	15716.0864638448	10174.8443121693	426	279.65625	8985.36818783069	1094.8970734127	0	662.583333333333	293.412863756613	3508.98632587449	470.222222222223	5.16666666666666	755.9375	0	375.833333333333	958.083333333333	133.861111111111	944.733333333335	3	276.074074074074	0	2818.87805335097	9874.93831569665	995.727777777781	7314.77662037036	28.0416666666667	1534.10582561729	0	0	145.962962962963	10.2222222222222	6347343.03350437
