sample_id	total	organic_cyclic_compound_metabolic_process	allantoin_metabolic_process	nucleobase_containing_compound_metabolic_process	biotin_metabolic_process	steroid_metabolic_process	aromatic_amino_acid_family_metabolic_process	lipoate_metabolic_process	phenylpropanoid_metabolic_process	phenol_containing_compound_metabolic_process	s_triazine_compound_metabolic_process	nicotianamine_metabolic_process	beta_lactam_antibiotic_metabolic_process	tetrapyrrole_metabolic_process	isoquinoline_alkaloid_metabolic_process	furaldehyde_metabolic_process	kynurenic_acid_metabolic_process	vitamin_E_metabolic_process	ectoine_metabolic_process	indole_containing_compound_metabolic_process	benzene_containing_compound_metabolic_process	pteridine_containing_compound_metabolic_process	flavin_containing_compound_metabolic_process	molybdopterin_cofactor_metabolic_process	daunorubicin_metabolic_process	doxorubicin_metabolic_process	ommochrome_metabolic_process	X3__3_hydroxy_phenylpropionate_metabolic_process	creatinine_metabolic_process	F420_0_metabolic_process	thiazole_metabolic_process	pyrrolysine_metabolic_process	purine_containing_compound_metabolic_process	pyridine_containing_compound_metabolic_process	pyrimidine_containing_compound_metabolic_process	epoxide_metabolic_process	lactone_metabolic_process	organic_cyclic_compound_catabolic_process	organic_cyclic_compound_biosynthetic_process	organic_heteropentacyclic_compound_metabolic_process	methanofuran_metabolic_process	Remaining
0159_AP39_21308_20180925_ST_E21	9053200	22.8333333333333	14.6583333333333	101542.159263856	148.598214285714	11019.4212962963	2823.90551322752	0	0.541666666666667	54.0296296296296	0.128571428571429	0.1	152.175	4928.67922453704	0	0	0	0	1.9	220.879148148149	754.004398148148	3559.70453593474	1125.27638888889	266.994444444444	0	0	0	0	3.875	2	3.26666666666667	0.266666666666667	4791.61343535665	4283.37940972222	3680.58975712816	0	12.4546296296296	2513.31710655497	19750.2996446943	0	0.555555555555555	8891522.39316586
0159_AZ03_32087_20191111_ST	9044833	11.6666666666667	22.2166666666667	98008.8448908893	257.660714285714	7726.375	4512.12800529101	0	1	393.130015432098	0.728571428571429	0	168.783333333334	8126.24988425926	0	0	0	0	9.05	311.918907407408	728.207175925925	4748.74607308201	1312.01319444444	323.961111111111	0	0	0	0.025	5	0	2.9	2.46666666666667	4776.06191709533	5108.93266203704	4160.27252774104	0	5.50462962962963	2219.22584060846	22711.3392114932	0	0	8879178.59133451
0159_AB18_26687_20200922_ST	9044362	28.3333333333333	18.8666666666666	102476.258484682	124.629464285714	11232.8888888889	2714.00815873016	0.025	4.20833333333333	90.4256944444444	0.0857142857142857	0.175	91.6416666666665	5849.34057539682	0	0	0	0	43.95	239.759194444444	748.090277777778	3602.9973848104	1116.82708333333	485.744444444443	0.0238095238095238	0.0178571428571429	0	0.05	4.20833333333333	3.1	1.57777777777778	0.566666666666667	5588.9976622085	4830.09761574074	4281.2042478689	0	8.27037037037036	2400.89698273075	22097.5278349133	0	0.666666666666667	8876276.53880953
0159_AP39_21287_20181015_ST_E21	9005218	0.5	26.9833333333333	97304.3188837084	176.169642857143	10513.5479938272	2499.5385	0	1.58333333333333	47.6733024691358	0.342857142857143	0	165.908333333334	5136.28229166667	0	0	0	0	0.8	213.944824074075	926.936342592593	3080.32468584656	1140.70416666666	218.75	0.0333333333333333	0.025	0	3.075	2.625	0	2.69444444444444	0.366666666666667	4446.6436207378	3962.32013888889	2981.20397707231	0	26.2949074074074	3231.04963822751	18029.6244331766	0	0	8851077.73534919
0159_AP39_21365_20180226_ST_E21	9001049	4	15.5416666666667	109551.259477628	253.294642857143	9262.6875	2811.29026455027	0	0.333333333333333	35.3918981481481	0.514285714285714	0	208.491666666667	4543.41446759259	0	0	0	0	0.35	232.272962962964	960.505555555556	3419.01930390212	1270.88541666667	206.922222222222	0	0	0	0.525	4.66666666666667	0	2.08333333333333	2.83333333333333	4859.71867346414	4803.52621527778	3398.18643463404	0	6.69166666666667	3186.35977072311	19554.1372803069	0	0.0555555555555555	8832454.04140557
0159_AA34_42398_20190408_ST	8998854	43.1666666666667	78.5249999999998	94783.2592099623	238.700892857143	7208.10509259259	2716.03663492063	0.1	0.333333333333333	198.103086419753	0.557142857142857	0.05	190.741666666667	5455.8587962963	0	0	0	0	0.05	238.918388888888	1200.64861111111	3594.30992890212	1463.55	314.733333333333	0	0	0	28.2	5.125	0	6.675	0.1	4741.43919969871	4294.69173611111	3340.53275150647	0	92.6134259259259	3419.55380330198	19381.7721023785	0	0	8845817.54919627
0159_AQ29_10050_20180111_ST	8995301	37.3095238095238	28.2583333333333	106820.347088112	112.660714285714	13520.2073426573	2738.38681481481	0	1.86111111111111	306.163657407407	0.128571428571429	2.85	89.0166666666665	6258.68548280423	0	0.0833333333333333	0	0	39.15	202.624231481482	1067.8974537037	3601.77633652998	954.41638888889	393.794444444445	0.141666666666667	0.10625	0	6.2	7.41666666666667	14.2	4.35833333333333	3.77777777777777	5673.92176267637	4535.57862268519	4455.27374426808	0	49.2393518518519	2916.36558340682	21790.0623818168	0	5.11111111111112	8819663.62925293
0159_AP39_21323_20180726_ST_E21	8948822	17.6666666666667	17.375	102392.645934834	171.705357142857	9739.54259259259	2933.88933333334	0	1.33333333333333	90.6430555555555	0.171428571428571	0.05	152.016666666667	4936.26747685185	0	0	0	0	4.9	217.46575	722.113888888889	3433.57598104057	1767.92708333334	364.4	0.0238095238095238	0.0178571428571429	0	0.025	3.04166666666667	0.6	4.4	0.433333333333333	5278.57210853909	4826.31123842592	3892.88524718915	0	24.2916666666667	2467.69016402116	21261.4266157162	0	0.111111111111111	8784098.48063285
0159_AK37_71010_20180324_ST	8937985	0	14.5083333333333	90559.0004496415	170.508928571429	9057.53543871252	2739.04333333333	0	0.333333333333333	49.0375	0.385714285714286	0	100.225	4680.50370370371	0	0	0	0	3.35	209.656388888889	757.999305555556	3277.78016699736	1143.91666666667	295.011111111111	0	0	0	0	3.20833333333333	0	4.0888888888889	0	4352.40978575103	4201.35775462963	3200.91871858466	0	3.9287037037037	2268.2197563933	19278.6162034588	0	0	8791613.45648112
0159_AB18_26752_20200508_ST	8913845	27.3333333333333	23.525	99655.2626810843	129.589285714286	11026.8194444444	2836.50888888889	0	3.33333333333333	66.9841049382716	0.0428571428571429	0	124.683333333334	5450.084375	0	0	0	0	8.3	221.505324074075	790.543518518519	3570.72094631834	1257.77638888889	314.122222222222	0	0	0	0	4.04166666666667	0.2	3.63333333333333	1.53333333333333	4941.60556558642	4630.08142361111	3664.50452380952	0	9.97777777777778	2764.70147284686	20217.7583931021	0	0	8752099.8274727
0159_AP39_21387_20180503_ST_E21	8911008	15.8333333333333	19.475	97315.5671560071	169.482142857143	8401.85686728395	2698.99378835979	0	2	86.3546296296296	0.385714285714286	0.15	152.716666666666	4571.91712962963	0	0	0	0	1.75	225.945546296297	836.268055555556	3641.36727843915	1257.80541666667	247.561111111111	0	0	0	1.4	1.08333333333333	0.2	4.075	1.23333333333333	4868.64436188271	4576.63607638889	3470.50460400132	0	19.5763888888889	2589.89553813933	19901.4879564105	0	0.0555555555555555	8755927.77801595
0159_AP39_21377_20180525_ST_E21	8904612	7.33333333333333	21.3458333333334	92512.1756251184	230.102678571429	6541.45833333333	2587.81939417989	0	2	82.0797067901234	0.942857142857143	0	183.116666666667	4774.1212962963	0	0	0	0	1.25	219.637981481481	1196.66990740741	3588.08409942681	1273.05069444445	170.311111111111	0	0	0	3.375	1.29166666666667	0	3.54444444444443	1.3	4422.80508545219	4195.13982638889	3053.98117963698	0	21.8865740740741	3112.07033833039	19177.1562202687	0	0	8757227.9501461
0159_AQ29_10058_20180228_ST	8899684	22.1666666666667	17.8	100938.376515934	145.973214285714	10843.1041666666	2879.33861375662	0	2.54166666666667	98.6011574074074	0.0857142857142857	0	114.31	5645.28032407407	0	0	0	0	1.65	211.949324074075	623.431944444445	3574.72504684744	1258.32638888889	470.674999999999	0	0	0	0.1	1.66666666666667	0	1.41666666666667	0.333333333333333	5371.25512212179	4689.770625	4162.80746766608	0	23.2662037037037	2300.63741578483	21765.0686747379	0	0	8734519.34208032
0159_AQ11_10065_20180315_ST	8889359	15.8333333333333	34.1333333333333	99398.2020499053	113.647321428571	7346.49371693122	2843.40763227513	0	4.35416666666667	58.9903549382716	0.0857142857142857	0	148	5045.87503306878	0	0	0	0	9.5	276.500833333333	444.759143518518	3985.46919642857	1208.00194444444	378.016666666667	0	0	0	0.075	0.333333333333333	0	7.45833333333333	1.93333333333333	5735.15407510288	4773.26746527778	4033.45421957672	0	12.4125	1994.90084692828	21187.9366384357	0	0	8730300.80381412
0159_AP39_21093_20180310_ST	8878321	46.1666666666667	69.0333333333333	94547.1766309651	132.772321428571	15112.0828703704	2264.11300132275	0.1	1.80208333333333	462.448040123456	0.171428571428571	0	76.9416666666665	7627.53541666667	0	0	0	0	0.65	245.653509259259	1101.36643518519	3508.3291611552	914.143055555556	532.388095238097	0	0	0	49.825	2.875	0.2	6.15	0	5948.12632282481	4484.68833333333	4504.55959821429	0	139.597222222222	3000.674772597	20768.6028531791	0	0	8712772.82718179
0159_AB18_26664_20200731_ST	8763293	12.5	36.325	98260.9695356327	153.080357142857	12126.906980057	2784.94131481482	0	2.54166666666667	59.1893904320988	0.128571428571429	0.75	149.816666666666	5483.59571759259	0	0	0	0	8.8	211.350916666667	1075.21898148148	3583.96012180335	1128.19208333334	388.008333333333	0	0	0	0.1	8.875	12.5	1.69166666666667	3.96666666666667	5287.8841665197	4537.71186342593	3739.13856481481	0	15.3439814814815	2771.63955085244	20563.1362792414	0	4.55555555555555	8600880.18106772
0159_AV42_66149_20190809_ST	8761743	11	11.325	103178.083988185	106.785714285714	9497.47222222222	2580.19531216931	0	3.33333333333333	62.0178240740741	0.0857142857142857	0.1	105.553333333333	4893.9552744709	0	0	0	0	13.95	158.863990740741	549.102777777778	3611.3167989418	1359.69083333333	359.916666666667	0	0	0	0	0.833333333333333	1	5.89166666666667	2.36666666666667	5440.63977067412	4803.67871527778	3893.16874136537	0	7.44074074074074	2138.4655388007	20048.6320918761	0	0.444444444444445	8598897.68950633
0159_AB10_26071_20180518_ST	8746727	33.3333333333333	68.675	89491.1425814472	208.892857142857	8660.18981481482	2696.89407407407	0	0.416666666666667	85.6127314814815	0	0	109.933333333334	6248.89074074074	0	0	0	0	0.2	280.366203703703	741.039583333333	3616.9850308642	1365.36527777778	427.98611111111	0	0	0	0	21.1666666666667	0	1.96666666666667	2.93333333333333	4885.29430812757	4558.6612037037	3494.93187830688	0	34.3657407407407	2093.39917695473	21098.7635275206	0	0	8596499.59415815
0159_AB18_100031_2019062_ST	8655325	12.3809523809524	44.2666666666667	98094.9397168782	142.9375	10544.4791666666	2661.9187037037	0	2.83333333333333	90.3411265432099	0.257142857142857	0.25	114.925	5867.77233796297	0	0	0	0	2.9	243.337685185186	549.391898148148	3823.64705825617	1062.96069444444	558.020634920633	0	0	0	0	1.875	4.2	1.13611111111111	0.666666666666667	5616.55153575103	5048.91840277778	4162.37214704585	0	16.2046296296296	2079.41872134039	21737.300859225	0	3.05555555555555	8492835.74075295
0159_AP39_21082_20180405_ST	8572328	192.52380952381	169.116666666667	89917.0338991729	93.2946428571428	7935.46527777776	3004.66758201058	0	1.66666666666667	116.650231481481	0	0.2	433.775	5034.49363425926	0	0	0.0666666666666667	0	0	344.642981481481	272.004166666667	2986.31167328042	902.777916666666	510.394444444443	0	0	0	16.475	10.7083333333333	0	1.86666666666667	0	6208.01925867137	4174.40819444444	4739.13270998678	0	71.3805555555555	2785.43651741623	21110.359446251	0	0	8421295.12805805
0159_AP39_21264_20180816_ST_E21	8553833	15.6666666666667	19.9833333333334	95348.1146152794	142.803571428571	9658.25	2410.72888888889	0	1.41666666666667	64.6673611111111	0.0428571428571429	0	150.708333333334	4889.81789021164	0	0	0	0	1.9	176.285277777778	638.446527777778	3275.18843419312	962.754861111111	353.225	0	0	0	0	3.16666666666667	0	1.05555555555556	1.63333333333333	5066.89449485597	4514.01475694445	3762.5698633157	0	11.7962962962963	2301.21112948266	19484.5593251519	0	0	8400576.09829348
0159_AA34_42416_20190508_ST	8510918	4.66666666666667	121.025	85931.4855455696	253.96875	2721.25694444444	2018.05146296296	0.525	0.0208333333333333	252.428240740741	0	0.05	196.675	6089.75694444444	0	0	0	0	0	144.614777777778	213.230208333333	2632.4445188492	1265.23986111111	484.61111111111	0	0	0	0.525	0	0	9.90277777777777	0	6531.161504005	3855.01291666667	4276.23126488095	0	333.586111111111	2926.96092460318	19040.6416403647	0	0	8371613.92699525
0159_AZ03_32035_20181025_ST	8489016	8.28571428571428	10.4416666666667	93702.3256315199	115.196428571429	10811.2643518519	2899.58975529101	0.05	4.8611111111111	82.1029320987654	0.128571428571429	0	91.7583333333335	4933.70289351851	0	0.0833333333333333	0	0	0.85	207.602314814815	677.797685185185	3486.38390652557	1221.76111111111	346.15	0	0	0	0.1	0.875	0.2	5.80555555555557	1.76666666666667	4963.33827512003	4624.54913194444	3784.99767103909	0	12.0546296296296	2279.36486992945	20061.8143210795	0	0	8334680.79813839
0159_AV42_66190_20190924_ST	8488107	46.8333333333333	79.7500000000002	83692.7153962579	217.669642857143	7952.80092592593	2549.57861111111	0	2.5	90.3703703703704	0	0.45	160.908333333334	4857.78587962963	0	0	0	0	0	245.130787037037	969.465046296296	3430.39837136243	1315.78194444445	318.6	0	0	0	0.225	2.625	0	2.2	0	4553.17630195473	3876.1078125	3045.39494598765	0	32.2069444444444	2467.55669753087	18983.0126580565	0	0	8349213.75599757
0159_AZ03_32001_20171108_ST	8443810	18.6428571428571	20.675	89571.3699854334	137.255357142857	11289.3853956229	2637.69956878307	0	0.440972222222222	51.3082561728395	0.171428571428571	1.7	116.283333333334	5660.29518849206	0	0	0	0	5.3	178.216240740741	1125.865625	3606.31327160493	888.921388888891	298.069444444444	0.0416666666666667	0.03125	0	0	1.58333333333333	12.3	5.35555555555557	1.33333333333333	5120.29285006369	4223.45380787037	3786.47228586126	0	24.0375	2607.44312742505	19694.1049978505	0	2.77777777777778	8292722.85920067
0159_AB18_26823_20210214_ST	8439580	60.1666666666667	34.05	87469.6930894736	154.75	7259.76388888887	2344.88453703704	1.2	1.08333333333333	675.018518518518	0.214285714285714	0.05	120.675	5417.69178240741	0	0	0	0	9.05	204.353796296296	1337.90277777778	3136.53735945767	1109.71041666667	460.633333333333	0	0	0	18.625	2.125	0	4.14444444444443	0.6	4806.78317482363	3825.9228125	3273.83117063492	0	144.386111111111	3164.20304453263	18718.8413076254	0	0	8295823.10914876
0159_AP39_21069_20181105_ST	8426347	6.33333333333333	29.4	88255.3685356123	195.026785714286	6604.52314814815	2238.5961931217	0	1.66666666666667	67.8550925925926	0.257142857142857	0	150.4	4862.44502314815	0	0	0	0	0.15	164.982101851852	744.970833333333	3098.95311122134	1194.40625	262.716666666667	0	0	0	0	2.08333333333333	0	4.18055555555557	1.9	4438.95714293063	4169.86402777778	4216.77504023369	0	23.5472222222222	2460.76647111993	18057.4760725921	0	0	8285093.39924997
0159_AZ03_32044_20181207_ST	8425076	22.3333333333333	18.2666666666667	100451.849904521	129.8125	9986.93827160495	2706.70812962963	0	3.70833333333333	48.9625	0	0	134.308333333334	4420.75717592593	0	0	0	0	0.95	161.08787962963	691.353703703704	3473.63717482363	1202.03888888889	242.044444444444	0	0	0	0	2.75	1.4	0.977777777777777	0.0333333333333333	4643.63566460905	4387.14020833334	3597.67974729938	0	14.1944444444444	2697.32856018519	18822.8792794067	0	0	8267213.22374477
0159_AB18_26644_20200419_ST	8424109	30.5	36.2166666666667	94868.1919298207	135.424107142857	9173.90231481482	2732.25035714285	0.15	4.125	159.609259259259	0.428571428571429	0.55	154.708333333334	4802.44598214286	0	0	0	0	16.1	162.498009259259	1000.20833333333	3418.92977292769	1302.53236111111	343.633333333333	0.233333333333333	0.175	0	22.775	3.16666666666667	18.3	4.56666666666667	0.533333333333333	4952.77091917745	4248.89988425926	3735.38013319371	0	48.5087962962963	3139.50965975897	19395.2266872734	0	3.44444444444445	8270193.10514388
0159_AP39_21351_20180313_ST_E21	8417150	49.5	24.3916666666667	92600.5945379842	87.0535714285714	8623.96574074074	2222.11060846561	0.1	6.33333333333333	101.815972222222	0.0428571428571429	0.3	116.783333333334	4058.35720899471	0	0	0.866666666666667	0	8.75	192.659259259259	473.597222222222	3135.67138723545	1101.38194444444	357.077777777778	0.0238095238095238	0.0178571428571429	0	0.8	1.04166666666667	0	4.26944444444443	0.333333333333333	5004.57606205908	4115.06299768519	3698.3266920194	0	43.0675925925926	2012.86004409171	18429.2202208566	0	0	8270679.04719167
0159_AZ03_32014_20180605_ST	8390596	18.3333333333333	18.6916666666667	92348.8306995354	174.598214285714	6985.29861111113	2273.29842592592	0	3.50694444444444	80.4824074074074	0	0.075	261.408333333333	4457.13871527778	0	0	0	0	0	205.275925925925	872.694791666667	3077.34594907407	1209.59	312.944444444444	0	0	0	4.9	7.66666666666667	0	1.675	0	4694.76510519547	4188.50461805556	2884.46614142416	0	31.2537037037037	2907.35922839506	18206.4434349892	0	0	8245369.45263914
0159_AB18_26737_20200831_ST	8367500	9.5	13.9583333333333	90472.7934629752	156.517857142857	8599.81666666665	2403.01541269842	0	1	58.0842592592592	0.685714285714286	0	137.975	5025.48298611111	0	0	0	0	2.45	183.083861111111	871.529861111111	3138.37593694885	1194.03194444445	299.608333333333	0.233333333333333	0.175	0	0.025	3.5	0	3.86666666666667	1.36666666666667	4563.37191075103	3807.74895833333	3161.55863040123	0	14.3027777777778	2597.21378519988	18506.5682247575	0	0	8222272.15941669
0159_AZ03_32004_20171027_ST	8360874	28.5	30.75	94155.0387415899	100.905357142857	14116.9861111111	2668.97842857143	0	3	89.730787037037	0.128571428571429	0	103.425	4885.66797288359	0	0.166666666666667	0	0	31.9	175.902611111111	746.720601851852	3825.45494929453	987.7	358.761111111111	0	0	0	0.15	5.33333333333333	0.2	1.86388888888889	1.4	5426.75180805409	4498.95619212963	4015.37308770576	0	18.0425925925926	2462.79042198217	19951.9938127082	0	0	8202181.4279528
0159_AB18_26754_20201209_ST	8357912	14	49.225	90581.4523001013	138.333928571429	8812.07996632997	2529.79673280423	0.025	1.20833333333333	149.90200617284	0	0	92.3333333333335	5132.91990740741	0	0	0	0	12.3	197.49662037037	620.473842592593	3202.38401951058	1102.07305555555	429.733333333333	0	0	0	0.1	1.41666666666667	0.4	4.21944444444443	0.233333333333333	4962.32217626886	4069.8284837963	3858.77162239124	0	125.636574074074	2444.17482583774	19427.6465415564	0	0	8209951.51295222
0159_AB18_26552_20201105_ST	8316932	21.8333333333333	21.85	80150.0474728387	195.401785714286	8001.58333333333	2485.20775925926	0	3.33333333333333	61.0274691358025	1.2	0	111.625	4626.92881944444	0.04	0	0	0	1.5	202.012740740741	922.80462962963	2941.90625	1027.98333333333	241.311111111111	0	0	0	0	2.75	0	3.8388888888889	0	4247.04646802126	3800.9034375	2773.12833994709	0	16.6268518518518	2201.4565617284	17426.6988519621	0	0	8185441.95422889
0159_AY44_33008_20170913_ST	8307873	35.3333333333333	28.4	100109.975231988	106.392857142857	10268.7662037037	2698.19963756614	0	2.16666666666667	63.355787037037	0	0.6	216.941666666667	4797.0179728836	0	0	0.0333333333333333	0	6.15	131.997601851852	577.142592592593	3559.30933366402	1106.29166666667	344.455555555556	0	0	0	0.125	1.25	8.4	4.81666666666667	0.0666666666666667	5257.39376535861	4503.07880787037	3871.03402888007	0	13.0703703703704	2668.93241324956	19798.7607596941	0	3.22222222222222	8147690.31985837
0159_AA34_42464_20191002_ST	8295044	0.833333333333333	244.675	65091.1785236217	246.803571428571	4174.41898148148	1566.91925925926	0.15	0.0208333333333333	785.799768518518	0	0	53.425	7437.07216435185	0	0	0	0	0	206.290972222222	3141.765625	2222.85502645503	928.36111111111	761.866666666667	0	0	0	253.775	0.0833333333333333	0	16.475	0	4788.68158975113	2561.89628472222	4053.95715847296	0	726.155092592592	6845.14737103175	16313.1923799726	0	0	8172622.20095334
0159_AP39_21352_20180307_ST_E21	8291988	19.3333333333333	34.0083333333333	86833.7405946298	188.580357142857	8820.38783670034	2521.92829629629	0	1.66666666666667	56.5430555555556	0.342857142857143	0.05	177.816666666666	4449.68634259259	0	0	0	0	1.1	234.156685185185	927.457175925926	3039.56806106702	1080.40138888889	229.411111111111	0	0	0	1.8	31.7083333333333	0	0.952777777777777	3.86666666666667	4462.72164403292	3955.71626157407	3213.0090625	0	13.7990740740741	2525.59758112875	18015.2577161719	0	0	8151147.3921205
0159_AB18_26792_20210219_ST	8291944	9.5	21.875	91810.6890316685	66.7321428571428	9965.40046296295	2505.7670978836	0	2.875	57.6211419753086	0	0.65	101.725	4514.19685846561	0	0	0	0	38.2	200.033805555556	503.07662037037	3618.43303571429	1078.02416666667	288.038095238095	0.178571428571428	0.133928571428571	0	0.05	5.08333333333333	2.7	0.630555555555557	0.0333333333333333	5153.55209130658	4551.93368055555	3955.75893022487	0	9.36759259259262	2001.64155144033	19412.4233306388	0	0.888888888888888	8142066.78675277
