sample_id	total	organonitrogen_compound_metabolic_process	sulfur_amino_acid_metabolic_process	allantoin_metabolic_process	aminoglycan_metabolic_process	N_acetylneuraminate_metabolic_process	peptide_metabolic_process	cellular_amino_acid_metabolic_process	cellular_modified_amino_acid_metabolic_process	sphingolipid_metabolic_process	biotin_metabolic_process	nucleobase_metabolic_process	nucleoside_metabolic_process	amine_metabolic_process	cyanate_metabolic_process	alkaloid_metabolic_process	s_triazine_compound_metabolic_process	taurine_metabolic_process	protein_metabolic_process	urea_metabolic_process	glucosinolate_metabolic_process	wybutosine_metabolic_process	tetrapyrrole_metabolic_process	kynurenic_acid_metabolic_process	ectoine_metabolic_process	indole_containing_compound_metabolic_process	pteridine_containing_compound_metabolic_process	flavin_containing_compound_metabolic_process	achromobactin_metabolic_process	molybdopterin_cofactor_metabolic_process	formamide_metabolic_process	creatinine_metabolic_process	phosphatidylcholine_metabolic_process	F420_0_metabolic_process	thiazole_metabolic_process	N_acylphosphatidylethanolamine_metabolic_process	purine_containing_compound_metabolic_process	pyridine_containing_compound_metabolic_process	pyrimidine_containing_compound_metabolic_process	primary_amino_compound_metabolic_process	organonitrogen_compound_catabolic_process	organonitrogen_compound_biosynthetic_process	Remaining
0159_AP39_21365_20180226_ST_E21	9001049	3712.9	4117.10254629629	15.5416666666667	20987.131321649	98.265625	13931.2236111111	157055.051167695	4773.70034722222	3658.56635802469	253.294642857143	3374.10729166667	10574.6088734568	9649.42592592593	0.666666666666667	0.666666666666667	0.514285714285714	0	206492.266898148	30.2291666666667	0	0	4543.41446759259	0	0.35	232.272962962964	3419.01930390212	1270.88541666667	0	206.922222222222	1319.94444444444	4.66666666666667	2	0	2.08333333333333	0	4859.71867346414	4803.52621527778	3398.18643463404	115.916666666667	10295.3209121473	36169.2938207304	8491680.21539785
0159_AA34_42398_20190408_ST	8998854	4177.7	4323.10231481481	78.5249999999998	22086.0825396825	83.0208333333333	16329.1881944444	149828.197050705	6166.56705357143	2466.26157407407	238.700892857143	4130.72951388889	9677.76512345678	9221.45199074074	54.3333333333333	2	0.557142857142857	0.2	205232.446560846	58.8541666666667	0	0	5455.8587962963	0	0.05	238.918388888888	3594.30992890212	1463.55	0	314.733333333333	1518.19444444444	5.125	62.0000000000002	0	6.675	0	4741.43919969871	4294.69173611111	3340.53275150647	379.208333333333	10838.0161689447	37825.3954554306	8490619.61817783
0159_AQ29_10050_20180111_ST	8995301	4419.40952380952	4970.62916666666	28.2583333333333	23216.646946148	99.7135416666669	15415.1549382716	166569.048899324	4894.30392526455	1092.8975308642	112.660714285714	5332.11235119047	8570.76273148149	9718.70988425926	6	9	0.128571428571429	0.3	184864.57573508	109.833333333333	0	0	6258.68548280423	0	39.15	202.624231481482	3601.77633652998	954.41638888889	0	393.794444444445	666.930555555555	7.41666666666667	1.75	14.2	4.35833333333333	0	5673.92176267637	4535.57862268519	4455.27374426808	309.819444444444	8945.26283226778	43475.1795394854	8486330.71548806
0159_AP39_21323_20180726_ST_E21	8948822	3358.86666666667	4867.08263888889	17.375	22303.7039847884	192.390625	15196.5881944444	152744.94431261	4689.71394510582	1155.1975308642	171.705357142857	4135.33377976191	8660.4236882716	8639.63034722222	0.333333333333333	4.33333333333333	0.171428571428571	0	209593.162731481	64.5833333333333	0	0	4936.26747685185	0	4.9	217.46575	3433.57598104057	1767.92708333334	0	364.4	1204.63888888889	3.04166666666667	1.91666666666667	0.6	4.4	0	5278.57210853909	4826.31123842592	3892.88524718915	45.9166666666667	9310.5791377866	39977.8305430629	8437755.23131406
0159_AK37_71010_20180324_ST	8937985	3517.55	4022.16550925926	14.5083333333333	23086.2721560846	232.786458333333	18219.7493055556	140313.416891534	4107.50921130953	2891.64043209877	170.508928571429	3158.02827380952	8521.45231481481	8456.54513888889	0.333333333333333	2	0.385714285714286	0	204420.05771605	52.75	0	0	4680.50370370371	0	3.35	209.656388888889	3277.78016699736	1143.91666666667	0	295.011111111111	1167.94444444444	3.20833333333333	0	0	4.0888888888889	0	4352.40978575103	4201.35775462963	3200.91871858466	21.625	9048.00823633157	35527.9243334803	8449659.63674993
0159_AB18_26752_20200508_ST	8913845	5367.23333333333	4338.87291666667	23.525	21752.9792328042	107.447916666667	15387.5326388889	150866.731137566	4251.89554232804	2238.32793209877	129.589285714286	4025.6587797619	8583.47725694443	8617.35613425926	8	15.6666666666667	0.0428571428571429	0.85	205127.938503086	217.166666666667	0	0	5450.084375	0	8.3	221.505324074075	3570.72094631834	1257.77638888889	0	314.122222222222	1046.97222222222	4.04166666666667	1.625	0.2	3.63333333333333	0	4941.60556558642	4630.08142361111	3664.50452380952	111.541666666667	9213.69868992504	38366.4559964225	8409977.83885466
0159_AP39_21387_20180503_ST_E21	8911008	3177.73333333333	4605.78819444444	19.475	24044.6223710318	105.46875	16862.0905092593	151014.435769089	4888.89864583333	2336.30298353909	169.482142857143	3566.37306547619	9286.83850308642	9720.40043981482	2	3.33333333333333	0.385714285714286	0	211443.833300264	58.9987745098039	0	0	4571.91712962963	0	1.75	225.945546296297	3641.36727843915	1257.80541666667	0	247.561111111111	1234	1.08333333333333	5.66666666666665	0.2	4.075	0	4868.64436188271	4576.63607638889	3470.50460400132	108.854166666667	9907.68627423315	37614.7270174139	8397963.11518711
0159_AP39_21377_20180525_ST_E21	8904612	3731.13333333333	3976.68726851852	21.3458333333334	22306.2511904762	93.5625	16699.2157407407	144124.990296296	5026.88180720899	2121.69135802469	230.102678571429	3196.81979166667	9801.99043209876	9675.27435185185	2.66666666666667	2.33333333333333	0.942857142857143	0.2	217435.565575397	60.65625	0	0	4774.1212962963	0	1.25	219.637981481481	3588.08409942681	1273.05069444445	0	170.311111111111	1768.58333333333	1.29166666666667	11.5833333333333	0	3.54444444444443	0	4422.80508545219	4195.13982638889	3053.98117963698	148.291666666667	10374.7225205026	35015.1807909563	8397082.1097052
0159_AQ29_10058_20180228_ST	8899684	4916.86666666667	4860.65	17.8	21620.375297619	153.014583333333	14996.2725198413	159439.102919753	4391.60396494708	1710.61618165785	145.973214285714	4475.06145833333	8342.66994598765	8285.09960648149	2	2	0.0857142857142857	0	203292.608939594	156.736111111111	0	0	5645.28032407407	0	1.65	211.949324074075	3574.72504684744	1258.32638888889	0	470.674999999999	844.388888888888	1.66666666666667	0.25	0	1.41666666666667	0	5371.25512212179	4689.770625	4162.80746766608	76.7291666666667	8874.468625	41695.9972134985	8385994.10635004
0159_AQ11_10065_20180315_ST	8889359	2581.83333333333	5628.36736111111	34.1333333333333	23344.5210482804	131.128125	17555.5592592593	172073.825163139	5612.31978174603	1951.30632716049	113.647321428571	4169.19508928571	11051.3919753087	10623.2104166667	0.333333333333333	0	0.0857142857142857	0	217500.08441358	107.083333333333	0	0	5045.87503306878	0	9.5	276.500833333333	3985.46919642857	1208.00194444444	0	378.016666666667	833.527777777778	0.333333333333333	0	0	7.45833333333333	0	5735.15407510288	4773.26746527778	4033.45421957672	23.5833333333333	9655.88965994268	44721.7493467078	8336193.19345209
0159_AP39_21093_20180310_ST	8878321	8092.13333333333	5501.58621031746	69.0333333333333	22387.8198412699	175.427083333333	11948.5110185185	163175.928103616	6616.52213624339	535.939686213992	132.772321428571	6228.43898809524	7472.02033179013	9619.95837962963	0.666666666666667	5.33333333333333	0.171428571428571	0	158116.912074515	163.854166666667	0	0	7627.53541666667	0	0.65	245.653509259259	3508.3291611552	914.143055555556	0	532.388095238097	486.305555555555	2.875	70	0.2	6.15	0	5948.12632282481	4484.68833333333	4504.55959821429	766.270833333333	10065.3303422987	43983.0103215021	8394931.75601819
0159_AB18_26664_20200731_ST	8763293	4714.93333333333	4327.70231481481	36.325	22126.387582672	147.953125	15576.0171957672	157292.445081129	4648.99256779101	1839.04519400353	153.080357142857	4347.00297619047	8661.49405864197	7571.99881944445	6	6	0.128571428571429	1.6	191932.662370269	106.791666666667	0	0	5483.59571759259	0	8.8	211.350916666667	3583.96012180335	1128.19208333334	0	388.008333333333	1083.15277777778	8.875	0.75	12.5	1.69166666666667	0	5287.8841665197	4537.71186342593	3739.13856481481	107.145833333333	9158.6077146164	39352.812297913	8265702.26272791
0159_AV42_66149_20190809_ST	8761743	3419.63333333333	4671.3662037037	11.325	22986.1380291005	163.3125	15498.906712963	148769.019321429	4684.73526785714	974.21975308642	106.785714285714	4046.37395833333	10071.3145447531	9262.79891203704	0	5.66666666666667	0.0857142857142857	1.3	214254.131338184	89.6458333333333	0	0	4893.9552744709	0	13.95	158.863990740741	3611.3167989418	1359.69083333333	0	359.916666666667	1561.5	0.833333333333333	0.583333333333333	1	5.89166666666667	0	5440.63977067412	4803.67871527778	3893.16874136537	52.0208333333333	10287.3634400353	37039.765848643	8249242.10194983
0159_AB10_26071_20180518_ST	8746727	3253.88333333333	4555.85902777778	68.675	21669.8663690476	182.161458333334	16912.2902777778	149759.769398148	4581.73695767196	2156.49434156379	208.892857142857	3512.33035714286	9335.87662037037	9662.07546296296	0	0.666666666666667	0	0	197796.319212963	64.3333333333333	0	0	6248.89074074074	0	0.2	280.366203703703	3616.9850308642	1365.36527777778	0	427.98611111111	1088.44444444444	21.1666666666667	0.25	0	1.96666666666667	0	4885.29430812757	4558.6612037037	3494.93187830688	45.7083333333333	9585.30502829218	39847.9503646752	8247536.29706735
0159_AB18_100031_2019062_ST	8655325	3736.68095238095	5427.34027777777	44.2666666666667	21873.5067294974	130.598958333333	14802.0460648148	166390.127387566	4885.03251157407	914.285236625514	142.9375	4326.28988095237	8871.55763888889	9569.45717592593	7.66666666666667	5.66666666666667	0.257142857142857	0.5	187605.714683387	141.354166666667	0	0	5867.77233796297	0	2.9	243.337685185186	3823.64705825617	1062.96069444444	0	558.020634920633	644.055555555555	1.875	1.33333333333333	4.2	1.13611111111111	0	5616.55153575103	5048.91840277778	4162.37214704585	65.7083333333333	8977.87705595973	44169.1234363242	8146197.92437079
0159_AP39_21082_20180405_ST	8572328	6764.87380952381	6651.49236111111	169.116666666667	19053.2746693122	134.192708333334	14233.4810185185	180307.831601411	6566.46001984127	519.612654320988	93.2946428571428	5345.25000000001	6166.92399691358	5599.17261574073	28.3333333333333	0	0	0	174675.972503307	201.875	0	0	5034.49363425926	0.0666666666666667	0	344.642981481481	2986.31167328042	902.777916666666	0	510.394444444443	391.722222222222	10.7083333333333	20	0	1.86666666666667	0	6208.01925867137	4174.40819444444	4739.13270998678	121.041666666667	8139.63041732804	48429.9543790417	8063801.67123365
0159_AP39_21264_20180816_ST_E21	8553833	3435.66666666667	4343.50324074074	19.9833333333334	22818.5498015873	165.869791666667	16979.7407407408	149273.319406966	4318.26198412698	1691.39969135802	142.803571428571	4020.08482142857	8048.25586419753	8853.28263888889	0.666666666666667	2.33333333333334	0.0428571428571429	0	189918.086265432	64.3541666666667	0	0	4889.81789021164	0	1.9	176.285277777778	3275.18843419312	962.754861111111	0	353.225	743.083333333333	3.16666666666667	0	0	1.05555555555556	0	5066.89449485597	4514.01475694445	3762.5698633157	25.5	8630.39818452381	37897.4862861919	8069433.45455295
0159_AA34_42416_20190508_ST	8510918	7869.7	5532.91064814814	121.025	18801.721875	231.234375	13308.8659722222	171906.400361993	10208.4640376984	14.7492283950617	253.96875	7313.01904761905	10472.7214506173	7937.50048611111	1.33333333333333	0	0	0.05	168174.958300265	89.2708333333333	0	0	6089.75694444444	0	0	144.614777777778	2632.4445188492	1265.23986111111	0	484.61111111111	98.6111111111112	0	192.916666666666	0	9.90277777777777	0	6531.161504005	3855.01291666667	4276.23126488095	1213.6875	11096.5059549162	45884.7854352219	8004904.62395573
0159_AZ03_32035_20181025_ST	8489016	4503.01904761905	4674.59583333333	10.4416666666667	20736.6525462963	119.832291666666	15458.1268518518	150385.652272928	4359.06247354497	1449.61959876543	115.196428571429	4151.62291666666	8545.93445216048	7951.5712962963	0	6	0.128571428571429	0.5	200173.752391975	186.520833333333	0.166666666666667	0	4933.70289351851	0	0.85	207.602314814815	3486.38390652557	1221.76111111111	0	346.15	992.111111111112	0.875	0.416666666666667	0.2	5.80555555555557	0	4963.33827512003	4624.54913194444	3784.99767103909	145.645833333333	9362.12162147266	38889.3899903243	7993221.70277769
0159_AV42_66190_20190924_ST	8488107	4701.33333333333	4219.24236111111	79.7500000000002	22816.3674272487	83.0885416666669	19460.0006944444	137590.57449515	5117.84843253968	2884.03395061728	217.669642857143	3433.6625	9281.15069444444	7431.73298611111	5.33333333333333	0	0	0.1	198252.216582492	35.1041666666667	0	0	4857.78587962963	0	0	245.130787037037	3430.39837136243	1315.78194444445	0	318.6	1435.16666666667	2.625	0.25	0	2.2	0	4553.17630195473	3876.1078125	3045.39494598765	12.875	9660.05709175084	35620.1234962889	8004122.11756036
0159_AZ03_32001_20171108_ST	8443810	4249.87619047619	3960.02731481481	20.675	20552.1458719136	135.269791666667	15640.30625	155329.954108172	4068.77776785714	2562.22489711934	137.255357142857	4476.14791666667	8420.24710648149	7640.72	1.33333333333333	13	0.171428571428571	0.25	179142.895128868	86.3333333333333	0	0	5660.29518849206	0	5.3	178.216240740741	3606.31327160493	888.921388888891	0	298.069444444444	1190.11111111111	1.58333333333333	4.33333333333333	12.3	5.35555555555557	0	5120.29285006369	4223.45380787037	3786.47228586126	169.166666666667	9462.75302693269	37858.5330274827	7964900.9186712
0159_AB18_26823_20210214_ST	8439580	6075.01666666667	4373.71365740741	34.05	20114.5982969577	148.61875	15278.8407407407	140210.068324515	5220.91571428571	1436.70987654321	154.75	4198.440625	8077.00933641974	10225.9148148148	0	7.33333333333333	0.214285714285714	0	169491.827535273	196.979166666667	0	0	5417.69178240741	0	9.05	204.353796296296	3136.53735945767	1109.71041666667	0	460.633333333333	1193.88888888889	2.125	7	0	4.14444444444443	0	4806.78317482363	3825.9228125	3273.83117063492	790.1875	9648.22639274691	37105.9768584656	7983338.935945
0159_AP39_21069_20181105_ST	8426347	3165.73333333333	3709.91643518519	29.4	20353.5666501323	103.911458333334	14809.300462963	133778.576092152	4336.36451719577	2355.75617283951	195.026785714286	3621.86354166667	8940.418595679	7615.09634259259	0.666666666666667	2	0.257142857142857	0	272463.317908583	81.0833333333333	0	0	4862.44502314815	0	0.15	164.982101851852	3098.95311122134	1194.40625	0	262.716666666667	1529.97222222222	2.08333333333333	0.75	0	4.18055555555557	0	4438.95714293063	4169.86402777778	4216.77504023369	83.8333333333333	9645.45408630952	33342.9214618239	7883766.30020436
0159_AZ03_32044_20181207_ST	8425076	4590.06666666667	4134.91597222222	18.2666666666667	19556.2331183862	165.078125	14743.1516203704	145471.913607143	4181.75816137566	1642.63117283951	129.8125	3650.1	8970.81990740741	8143.28798611111	0.666666666666667	6.66666666666666	0	0	205405.10154321	54.1666666666667	0	0	4420.75717592593	0	0.95	161.08787962963	3473.63717482363	1202.03888888889	0	242.044444444444	1323.47222222222	2.75	0.833333333333335	1.4	0.977777777777777	0	4643.63566460905	4387.14020833334	3597.67974729938	83.0208333333333	8999.67232561728	35446.1289939741	7936224.13628239
0159_AB18_26644_20200419_ST	8424109	4792.11666666667	4136.65763888889	36.2166666666667	20539.3325727513	101.359375	14556.8893518519	143033.498123898	4942.35863425926	1534.39814814815	135.424107142857	4501.659375	9553.40073302468	8756.40081018518	23.3333333333333	2.33333333333333	0.428571428571429	0	196948.693088624	113.5625	0	0	4802.44598214286	0	16.1	162.498009259259	3418.92977292769	1302.53236111111	0	343.633333333333	1106.75	3.16666666666667	35.75	18.3	4.56666666666667	0	4952.77091917745	4248.89988425926	3735.38013319371	231.916666666667	9828.17118165785	36373.5756942329	7939815.5496985
0159_AP39_21351_20180313_ST_E21	8417150	3656.35	5012.34791666667	24.3916666666667	21478.7890707672	173.390625	16270.0324074074	146677.714085097	4542.80335317461	842.655864197531	87.0535714285714	4157.81875	7837.70895061728	8962.74594907407	0.333333333333333	8	0.0428571428571429	0.4	192330.77236552	122.270833333333	0	0	4058.35720899471	0.866666666666667	8.75	192.659259259259	3135.67138723545	1101.38194444444	0	357.077777777778	390.958333333333	1.04166666666667	14.3333333333333	0	4.26944444444443	0	5004.57606205908	4115.06299768519	3698.3266920194	171.875	8748.38676421958	36994.5381839727	7936966.24567846
0159_AZ03_32014_20180605_ST	8390596	4569.28333333333	4155.10138888889	18.6916666666667	20805.6196759259	113.463541666667	14911.8293981481	138018.451481482	4608.66708333333	2268.26311728395	174.598214285714	3532.61473214286	8103.21682098765	8155.10567129629	8.33333333333333	0	0	0	197377.774702381	135.5625	0	0	4457.13871527778	0	0	205.275925925925	3077.34594907407	1209.59	0	312.944444444444	1508	7.66666666666667	7.58333333333335	0	1.675	0	4694.76510519547	4188.50461805556	2884.46614142416	49.3958333333333	9702.13546296296	34938.6555140359	7916394.28062912
0159_AB18_26737_20200831_ST	8367500	3883.78333333333	3699.89189814814	13.9583333333333	19743.7736607143	125.307291666667	15343.1634259259	135373.564090388	4329.36178902116	2343.19907407407	156.517857142857	3864.265625	8303.1387345679	7557.48256944445	0	0	0.685714285714286	0	193015.654938272	86.7569444444444	0	0	5025.48298611111	0	2.45	183.083861111111	3138.37593694885	1194.03194444445	0	299.608333333333	1104.58333333333	3.5	0	0	3.86666666666667	0	4563.37191075103	3807.74895833333	3161.55863040123	77.1041666666667	8920.61915685625	34333.5764912184	7903840.53234406
0159_AZ03_32004_20171027_ST	8360874	4090.2	4681.92847222222	30.75	21216.5669146825	100.380208333333	13718.18125	160825.271438272	4280.29395502646	1764.6450617284	100.905357142857	4559.75600198412	7890.84278549382	8411.96509259259	3	3.66666666666667	0.128571428571429	0	186247.672685185	108.298611111111	0	0	4885.66797288359	0	31.9	175.902611111111	3825.45494929453	987.7	0	358.761111111111	848.111111111112	5.33333333333333	0.25	0.2	1.86388888888889	0	5426.75180805409	4498.95619212963	4015.37308770576	168.979166666667	8701.58763642711	39491.2620151749	7869415.49204424
0159_AB18_26754_20201209_ST	8357912	5459.38333333333	4312.69328703704	49.225	20319.5255511464	204.348958333333	13672.4402777778	145427.62452087	5225.50047619047	1097.4274691358	138.333928571429	4816.65535714286	8438.56952160495	8004.91400462963	0.666666666666667	9.33333333333333	0	0	184215.971974707	112.458333333333	0	0	5132.91990740741	0	12.3	197.49662037037	3202.38401951058	1102.07305555555	0	429.733333333333	800.194444444445	1.41666666666667	64.9166666666665	0.4	4.21944444444443	0	4962.32217626886	4069.8284837963	3858.77162239124	382.625	9545.29130621692	37891.5843427886	7884748.45091633
0159_AB18_26552_20201105_ST	8316932	3688.23333333333	3439.79444444444	21.85	22086.7435681217	215.46875	18626.812037037	129133.040688272	3832.63506944445	2928.32407407407	195.401785714286	3339.22113095238	8600.96766975308	7213.98416666667	0.333333333333333	1.44	1.2	0	210507.108652998	55.8333333333333	0	0	4626.92881944444	0	1.5	202.012740740741	2941.90625	1027.98333333333	0	241.311111111111	1342.63888888889	2.75	0.75	0	3.8388888888889	0	4247.04646802126	3800.9034375	2773.12833994709	89.25	8977.80668132716	31682.4948666838	7841081.35813664
0159_AY44_33008_20170913_ST	8307873	4186.03333333333	4442.225	28.4	20272.8777116402	110.708333333333	13770.012962963	150793.318801146	4049.25545138889	1055.17206790123	106.392857142857	4365.05848214285	8879.84448302469	6709.71368055556	1	4.33333333333333	0	0.8	196007.216589506	64.2569444444444	0	0	4797.0179728836	0.0333333333333333	6.15	131.997601851852	3559.30933366402	1106.29166666667	0	344.455555555556	1132.72222222222	1.25	1	8.4	4.81666666666667	0	5257.39376535861	4503.07880787037	3871.03402888007	71.8125	9204.12957539682	36712.3159659759	7822313.17097182
